COUNTY,MP_NOHSDP,STATE
NORTHUMBERLAND,1.4,PENNSYLVANIA
PHILADELPHIA,2.3,PENNSYLVANIA
BEAVER,2.1,PENNSYLVANIA
LEHIGH,1.8,PENNSYLVANIA
BRADFORD,1.8,PENNSYLVANIA
DELAWARE,2,PENNSYLVANIA
BUCKS,3.6,PENNSYLVANIA
PHILADELPHIA,3.1,PENNSYLVANIA
PHILADELPHIA,3.7,PENNSYLVANIA
DAUPHIN,3.6,PENNSYLVANIA
FAYETTE,2.6,PENNSYLVANIA
MONTGOMERY,1.5,PENNSYLVANIA
ELK,3.4,PENNSYLVANIA
ALLEGHENY,1.8,PENNSYLVANIA
CENTRE,2.2,PENNSYLVANIA
BUTLER,1.9,PENNSYLVANIA
YORK,2.6,PENNSYLVANIA
CRAWFORD,3.3,PENNSYLVANIA
FAYETTE,3.6,PENNSYLVANIA
YORK,3.4,PENNSYLVANIA
CARBON,2,PENNSYLVANIA
CUMBERLAND,1.8,PENNSYLVANIA
FRANKLIN,3.4,PENNSYLVANIA
LEBANON,2.7,PENNSYLVANIA
BUTLER,2.7,PENNSYLVANIA
CARBON,3.1,PENNSYLVANIA
PHILADELPHIA,4.3,PENNSYLVANIA
SCHUYLKILL,2.1,PENNSYLVANIA
BERKS,3.1,PENNSYLVANIA
SNYDER,2.6,PENNSYLVANIA
ADAMS,3.7,PENNSYLVANIA
WASHINGTON,1.9,PENNSYLVANIA
ALLEGHENY,4,PENNSYLVANIA
LACKAWANNA,3.8,PENNSYLVANIA
ARMSTRONG,3.4,PENNSYLVANIA
LANCASTER,3,PENNSYLVANIA
ADAMS,3.9,PENNSYLVANIA
ALLEGHENY,3.3,PENNSYLVANIA
CUMBERLAND,3.7,PENNSYLVANIA
CAMBRIA,2.9,PENNSYLVANIA
LACKAWANNA,5,PENNSYLVANIA
WAYNE,3.3,PENNSYLVANIA
BERKS,1.8,PENNSYLVANIA
ALLEGHENY,3.6,PENNSYLVANIA
NORTHAMPTON,2.1,PENNSYLVANIA
LACKAWANNA,2.3,PENNSYLVANIA
LACKAWANNA,3.6,PENNSYLVANIA
ALLEGHENY,0.9,PENNSYLVANIA
VENANGO,1.7,PENNSYLVANIA
LUZERNE,4.3,PENNSYLVANIA
LUZERNE,3.2,PENNSYLVANIA
CENTRE,2.9,PENNSYLVANIA
MONROE,4.2,PENNSYLVANIA
PHILADELPHIA,3.7,PENNSYLVANIA
DELAWARE,1.6,PENNSYLVANIA
DELAWARE,1.8,PENNSYLVANIA
LACKAWANNA,2.4,PENNSYLVANIA
CHESTER,5.3,PENNSYLVANIA
YORK,3.5,PENNSYLVANIA
CHESTER,3.4,PENNSYLVANIA
DELAWARE,1.9,PENNSYLVANIA
WASHINGTON,3.2,PENNSYLVANIA
CHESTER,4,PENNSYLVANIA
MONTGOMERY,2.6,PENNSYLVANIA
SUSQUEHANNA,2.4,PENNSYLVANIA
WESTMORELAND,2.7,PENNSYLVANIA
SCHUYLKILL,3,PENNSYLVANIA
FULTON,2.2,PENNSYLVANIA
MIFFLIN,3,PENNSYLVANIA
WESTMORELAND,2.6,PENNSYLVANIA
MONTOUR,2.2,PENNSYLVANIA
WASHINGTON,2.2,PENNSYLVANIA
CUMBERLAND,1.7,PENNSYLVANIA
PHILADELPHIA,2.6,PENNSYLVANIA
BERKS,2.5,PENNSYLVANIA
ERIE,3.6,PENNSYLVANIA
ALLEGHENY,3.7,PENNSYLVANIA
CHESTER,3.8,PENNSYLVANIA
LUZERNE,2,PENNSYLVANIA
ALLEGHENY,2.2,PENNSYLVANIA
LACKAWANNA,3.2,PENNSYLVANIA
DELAWARE,2.8,PENNSYLVANIA
FRANKLIN,4.2,PENNSYLVANIA
POTTER,1.8,PENNSYLVANIA
YORK,2.8,PENNSYLVANIA
LEHIGH,3.6,PENNSYLVANIA
LACKAWANNA,4.7,PENNSYLVANIA
MONROE,5,PENNSYLVANIA
CAMERON,2.1,PENNSYLVANIA
LANCASTER,2.6,PENNSYLVANIA
PHILADELPHIA,4,PENNSYLVANIA
CUMBERLAND,2.1,PENNSYLVANIA
LAWRENCE,2.5,PENNSYLVANIA
LACKAWANNA,4.5,PENNSYLVANIA
LEHIGH,2,PENNSYLVANIA
ALLEGHENY,2.5,PENNSYLVANIA
CAMBRIA,2.2,PENNSYLVANIA
MONTGOMERY,3.5,PENNSYLVANIA
ALLEGHENY,2.7,PENNSYLVANIA
MONTGOMERY,4.3,PENNSYLVANIA
ALLEGHENY,2,PENNSYLVANIA
NORTHAMPTON,3.7,PENNSYLVANIA
BUCKS,3.5,PENNSYLVANIA
CENTRE,1.9,PENNSYLVANIA
ERIE,1.9,PENNSYLVANIA
FRANKLIN,3.3,PENNSYLVANIA
LEHIGH,3.7,PENNSYLVANIA
CRAWFORD,2.3,PENNSYLVANIA
YORK,3.7,PENNSYLVANIA
INDIANA,5.2,PENNSYLVANIA
MONTGOMERY,2.6,PENNSYLVANIA
PHILADELPHIA,1.9,PENNSYLVANIA
COLUMBIA,3.2,PENNSYLVANIA
WESTMORELAND,2.8,PENNSYLVANIA
MONTGOMERY,2.3,PENNSYLVANIA
ALLEGHENY,3.1,PENNSYLVANIA
BUCKS,4.5,PENNSYLVANIA
LANCASTER,5.3,PENNSYLVANIA
BUCKS,2.8,PENNSYLVANIA
MERCER,2.6,PENNSYLVANIA
BERKS,1.5,PENNSYLVANIA
CHESTER,4.6,PENNSYLVANIA
FRANKLIN,3.1,PENNSYLVANIA
PHILADELPHIA,3.6,PENNSYLVANIA
CHESTER,2.4,PENNSYLVANIA
CAMBRIA,2.6,PENNSYLVANIA
CENTRE,3.1,PENNSYLVANIA
BUCKS,4,PENNSYLVANIA
PHILADELPHIA,3.9,PENNSYLVANIA
WESTMORELAND,5.9,PENNSYLVANIA
LYCOMING,3.2,PENNSYLVANIA
YORK,2.6,PENNSYLVANIA
ARMSTRONG,3.5,PENNSYLVANIA
BUCKS,3.9,PENNSYLVANIA
BUCKS,2.9,PENNSYLVANIA
CENTRE,2.3,PENNSYLVANIA
YORK,3.1,PENNSYLVANIA
LACKAWANNA,2.6,PENNSYLVANIA
MONTGOMERY,3.1,PENNSYLVANIA
ALLEGHENY,2.2,PENNSYLVANIA
PHILADELPHIA,3.2,PENNSYLVANIA
PHILADELPHIA,3.9,PENNSYLVANIA
SCHUYLKILL,2.9,PENNSYLVANIA
FOREST,4.3,PENNSYLVANIA
LANCASTER,3.2,PENNSYLVANIA
LUZERNE,2.1,PENNSYLVANIA
BERKS,3.6,PENNSYLVANIA
CUMBERLAND,3.6,PENNSYLVANIA
FAYETTE,2,PENNSYLVANIA
MONTGOMERY,2,PENNSYLVANIA
YORK,2.8,PENNSYLVANIA
BUCKS,2.4,PENNSYLVANIA
MONTGOMERY,2.2,PENNSYLVANIA
PHILADELPHIA,3,PENNSYLVANIA
DELAWARE,5.5,PENNSYLVANIA
BLAIR,1.7,PENNSYLVANIA
INDIANA,4.2,PENNSYLVANIA
LACKAWANNA,1.9,PENNSYLVANIA
ALLEGHENY,2.9,PENNSYLVANIA
MONTGOMERY,5.5,PENNSYLVANIA
LANCASTER,2.8,PENNSYLVANIA
DELAWARE,3.4,PENNSYLVANIA
CHESTER,2.4,PENNSYLVANIA
CHESTER,8.5,PENNSYLVANIA
LEHIGH,3.5,PENNSYLVANIA
PIKE,3.8,PENNSYLVANIA
CHESTER,2.6,PENNSYLVANIA
CHESTER,4.5,PENNSYLVANIA
DELAWARE,2.7,PENNSYLVANIA
LYCOMING,2.7,PENNSYLVANIA
ALLEGHENY,4.9,PENNSYLVANIA
MONTGOMERY,3.3,PENNSYLVANIA
WAYNE,4,PENNSYLVANIA
ADAMS,3.6,PENNSYLVANIA
WASHINGTON,3.6,PENNSYLVANIA
LYCOMING,2.1,PENNSYLVANIA
CHESTER,2.6,PENNSYLVANIA
COLUMBIA,7.3,PENNSYLVANIA
MONTGOMERY,1.2,PENNSYLVANIA
MONTGOMERY,5.1,PENNSYLVANIA
ALLEGHENY,3.8,PENNSYLVANIA
NORTHAMPTON,2.7,PENNSYLVANIA
YORK,2.5,PENNSYLVANIA
CENTRE,2.6,PENNSYLVANIA
ALLEGHENY,52,PENNSYLVANIA
PHILADELPHIA,5.3,PENNSYLVANIA
WASHINGTON,1.6,PENNSYLVANIA
BERKS,2.9,PENNSYLVANIA
BLAIR,2.4,PENNSYLVANIA
BERKS,3.1,PENNSYLVANIA
MONTGOMERY,3.6,PENNSYLVANIA
HUNTINGDON,1.5,PENNSYLVANIA
LACKAWANNA,3.7,PENNSYLVANIA
FAYETTE,3.7,PENNSYLVANIA
DAUPHIN,2.7,PENNSYLVANIA
LACKAWANNA,2.9,PENNSYLVANIA
JEFFERSON,3.6,PENNSYLVANIA
LYCOMING,1.9,PENNSYLVANIA
FAYETTE,3.9,PENNSYLVANIA
BUCKS,6.9,PENNSYLVANIA
LACKAWANNA,2.5,PENNSYLVANIA
WESTMORELAND,5,PENNSYLVANIA
LANCASTER,2.5,PENNSYLVANIA
NORTHUMBERLAND,3.1,PENNSYLVANIA
PHILADELPHIA,4.7,PENNSYLVANIA
LACKAWANNA,4,PENNSYLVANIA
DAUPHIN,2.9,PENNSYLVANIA
SOMERSET,2.4,PENNSYLVANIA
CHESTER,7.8,PENNSYLVANIA
DELAWARE,4.5,PENNSYLVANIA
PHILADELPHIA,2.2,PENNSYLVANIA
CHESTER,2.5,PENNSYLVANIA
ALLEGHENY,1.4,PENNSYLVANIA
YORK,3.6,PENNSYLVANIA
MCKEAN,2.1,PENNSYLVANIA
FRANKLIN,4.9,PENNSYLVANIA
WASHINGTON,3.9,PENNSYLVANIA
MIFFLIN,3.3,PENNSYLVANIA
SCHUYLKILL,2.6,PENNSYLVANIA
ALLEGHENY,2.4,PENNSYLVANIA
PHILADELPHIA,4.5,PENNSYLVANIA
YORK,3.2,PENNSYLVANIA
BEDFORD,2.4,PENNSYLVANIA
LUZERNE,4.5,PENNSYLVANIA
BUCKS,3.5,PENNSYLVANIA
CAMBRIA,2.6,PENNSYLVANIA
ALLEGHENY,2,PENNSYLVANIA
ALLEGHENY,3.6,PENNSYLVANIA
BUCKS,4.8,PENNSYLVANIA
LAWRENCE,2.8,PENNSYLVANIA
WESTMORELAND,2.8,PENNSYLVANIA
ALLEGHENY,2.8,PENNSYLVANIA
WESTMORELAND,2.3,PENNSYLVANIA
COLUMBIA,2.7,PENNSYLVANIA
CUMBERLAND,3.3,PENNSYLVANIA
FAYETTE,2.8,PENNSYLVANIA
BUCKS,2.5,PENNSYLVANIA
SOMERSET,1.7,PENNSYLVANIA
YORK,3.3,PENNSYLVANIA
DELAWARE,3.4,PENNSYLVANIA
FAYETTE,2.6,PENNSYLVANIA
LEBANON,2.5,PENNSYLVANIA
ALLEGHENY,2.1,PENNSYLVANIA
ALLEGHENY,6.5,PENNSYLVANIA
ERIE,2.7,PENNSYLVANIA
WASHINGTON,1.7,PENNSYLVANIA
WASHINGTON,2.6,PENNSYLVANIA
PHILADELPHIA,4.2,PENNSYLVANIA
ARMSTRONG,2.6,PENNSYLVANIA
CRAWFORD,2.8,PENNSYLVANIA
WESTMORELAND,4.7,PENNSYLVANIA
MONTGOMERY,2.1,PENNSYLVANIA
CUMBERLAND,5.6,PENNSYLVANIA
ADAMS,2,PENNSYLVANIA
LEBANON,3.8,PENNSYLVANIA
ALLEGHENY,1.8,PENNSYLVANIA
WASHINGTON,1.8,PENNSYLVANIA
CRAWFORD,3.7,PENNSYLVANIA
HUNTINGDON,2.9,PENNSYLVANIA
ERIE,3.9,PENNSYLVANIA
WASHINGTON,2.6,PENNSYLVANIA
BLAIR,4.9,PENNSYLVANIA
LANCASTER,5.4,PENNSYLVANIA
HUNTINGDON,2.5,PENNSYLVANIA
BEAVER,1.9,PENNSYLVANIA
NORTHAMPTON,2.6,PENNSYLVANIA
YORK,3,PENNSYLVANIA
DAUPHIN,4.3,PENNSYLVANIA
WARREN,2.6,PENNSYLVANIA
LANCASTER,2.1,PENNSYLVANIA
LACKAWANNA,2.6,PENNSYLVANIA
LUZERNE,3.6,PENNSYLVANIA
LANCASTER,2.6,PENNSYLVANIA
MONROE,4.6,PENNSYLVANIA
ALLEGHENY,1.7,PENNSYLVANIA
BERKS,3.2,PENNSYLVANIA
DELAWARE,1.2,PENNSYLVANIA
CARBON,5.2,PENNSYLVANIA
BUCKS,2.5,PENNSYLVANIA
LANCASTER,3.1,PENNSYLVANIA
MONTGOMERY,1.3,PENNSYLVANIA
DELAWARE,3.3,PENNSYLVANIA
INDIANA,3.4,PENNSYLVANIA
COLUMBIA,2.1,PENNSYLVANIA
LUZERNE,2.6,PENNSYLVANIA
ALLEGHENY,2.6,PENNSYLVANIA
BEAVER,3.5,PENNSYLVANIA
ALLEGHENY,6.3,PENNSYLVANIA
MONTGOMERY,2.3,PENNSYLVANIA
ALLEGHENY,4,PENNSYLVANIA
YORK,4,PENNSYLVANIA
MONTGOMERY,5.4,PENNSYLVANIA
CRAWFORD,2,PENNSYLVANIA
LANCASTER,2.6,PENNSYLVANIA
ALLEGHENY,3.5,PENNSYLVANIA
LAWRENCE,2.9,PENNSYLVANIA
ALLEGHENY,2.9,PENNSYLVANIA
BEDFORD,1.8,PENNSYLVANIA
LEBANON,4.1,PENNSYLVANIA
YORK,2.9,PENNSYLVANIA
BUCKS,2.2,PENNSYLVANIA
ALLEGHENY,3.9,PENNSYLVANIA
FRANKLIN,3.3,PENNSYLVANIA
SUSQUEHANNA,1.5,PENNSYLVANIA
DAUPHIN,3.5,PENNSYLVANIA
CUMBERLAND,2.3,PENNSYLVANIA
YORK,3.8,PENNSYLVANIA
LEBANON,4.1,PENNSYLVANIA
BUCKS,4.2,PENNSYLVANIA
PERRY,2,PENNSYLVANIA
CARBON,2.7,PENNSYLVANIA
MONTGOMERY,2.7,PENNSYLVANIA
CHESTER,4.7,PENNSYLVANIA
PHILADELPHIA,5.4,PENNSYLVANIA
DELAWARE,4,PENNSYLVANIA
ALLEGHENY,5.7,PENNSYLVANIA
CENTRE,3.8,PENNSYLVANIA
BUTLER,2.5,PENNSYLVANIA
LEHIGH,3.5,PENNSYLVANIA
MONTGOMERY,3.6,PENNSYLVANIA
SUSQUEHANNA,2.7,PENNSYLVANIA
VENANGO,1.8,PENNSYLVANIA
ERIE,1.9,PENNSYLVANIA
ALLEGHENY,2.9,PENNSYLVANIA
CRAWFORD,2.4,PENNSYLVANIA
NORTHAMPTON,2.5,PENNSYLVANIA
LUZERNE,4.5,PENNSYLVANIA
LUZERNE,4.6,PENNSYLVANIA
DELAWARE,2.1,PENNSYLVANIA
YORK,3.4,PENNSYLVANIA
MERCER,1.7,PENNSYLVANIA
BLAIR,2,PENNSYLVANIA
FRANKLIN,3.8,PENNSYLVANIA
ALLEGHENY,6.9,PENNSYLVANIA
BEDFORD,3.4,PENNSYLVANIA
WASHINGTON,3.7,PENNSYLVANIA
BUTLER,1.6,PENNSYLVANIA
CHESTER,4.4,PENNSYLVANIA
CENTRE,1.9,PENNSYLVANIA
JEFFERSON,2.8,PENNSYLVANIA
LAWRENCE,2.9,PENNSYLVANIA
GREENE,1.9,PENNSYLVANIA
BERKS,3.7,PENNSYLVANIA
LUZERNE,4.6,PENNSYLVANIA
WYOMING,1.2,PENNSYLVANIA
CLINTON,3.1,PENNSYLVANIA
MONTGOMERY,3.3,PENNSYLVANIA
SUSQUEHANNA,1.8,PENNSYLVANIA
ALLEGHENY,3.6,PENNSYLVANIA
SCHUYLKILL,3.7,PENNSYLVANIA
PHILADELPHIA,17.5,PENNSYLVANIA
BRADFORD,1.6,PENNSYLVANIA
LANCASTER,4.2,PENNSYLVANIA
PIKE,3.3,PENNSYLVANIA
CAMBRIA,2.6,PENNSYLVANIA
LAWRENCE,3.1,PENNSYLVANIA
WAYNE,4.8,PENNSYLVANIA
SCHUYLKILL,3,PENNSYLVANIA
BUCKS,2.9,PENNSYLVANIA
PHILADELPHIA,4.4,PENNSYLVANIA
JEFFERSON,2.9,PENNSYLVANIA
WESTMORELAND,2.7,PENNSYLVANIA
MONROE,6.8,PENNSYLVANIA
CAMBRIA,1.4,PENNSYLVANIA
BLAIR,2.7,PENNSYLVANIA
ALLEGHENY,4.8,PENNSYLVANIA
MONTGOMERY,1.2,PENNSYLVANIA
LANCASTER,3.5,PENNSYLVANIA
ALLEGHENY,3.5,PENNSYLVANIA
ALLEGHENY,4.1,PENNSYLVANIA
MONTGOMERY,4.3,PENNSYLVANIA
BUCKS,3.2,PENNSYLVANIA
CUMBERLAND,2.1,PENNSYLVANIA
BERKS,4.6,PENNSYLVANIA
MONTGOMERY,4.6,PENNSYLVANIA
LANCASTER,3.6,PENNSYLVANIA
ALLEGHENY,5,PENNSYLVANIA
BERKS,4.6,PENNSYLVANIA
SULLIVAN,2.1,PENNSYLVANIA
CRAWFORD,2.6,PENNSYLVANIA
LANCASTER,4.7,PENNSYLVANIA
FULTON,1.7,PENNSYLVANIA
COLUMBIA,3.3,PENNSYLVANIA
LACKAWANNA,5.8,PENNSYLVANIA
SUSQUEHANNA,2.7,PENNSYLVANIA
SCHUYLKILL,4.4,PENNSYLVANIA
BERKS,4.6,PENNSYLVANIA
NORTHAMPTON,1.7,PENNSYLVANIA
BRADFORD,5.2,PENNSYLVANIA
FRANKLIN,2.9,PENNSYLVANIA
LANCASTER,6.7,PENNSYLVANIA
BEAVER,3.1,PENNSYLVANIA
FAYETTE,2.7,PENNSYLVANIA
BUTLER,2.5,PENNSYLVANIA
DELAWARE,2.9,PENNSYLVANIA
MONTGOMERY,4.9,PENNSYLVANIA
WESTMORELAND,3.8,PENNSYLVANIA
ALLEGHENY,2,PENNSYLVANIA
PHILADELPHIA,3.7,PENNSYLVANIA
CAMBRIA,1.9,PENNSYLVANIA
PHILADELPHIA,2,PENNSYLVANIA
ALLEGHENY,3.9,PENNSYLVANIA
BEAVER,2.6,PENNSYLVANIA
ALLEGHENY,3.1,PENNSYLVANIA
LEBANON,4.9,PENNSYLVANIA
PHILADELPHIA,2.5,PENNSYLVANIA
TIOGA,1.6,PENNSYLVANIA
CENTRE,0.5,PENNSYLVANIA
PHILADELPHIA,2.5,PENNSYLVANIA
PHILADELPHIA,7.6,PENNSYLVANIA
MERCER,2.2,PENNSYLVANIA
NORTHAMPTON,3.2,PENNSYLVANIA
LEHIGH,3.1,PENNSYLVANIA
ALLEGHENY,7,PENNSYLVANIA
BUCKS,3,PENNSYLVANIA
DELAWARE,4.1,PENNSYLVANIA
TIOGA,3,PENNSYLVANIA
BERKS,3.1,PENNSYLVANIA
PHILADELPHIA,4.9,PENNSYLVANIA
ALLEGHENY,2.6,PENNSYLVANIA
HUNTINGDON,2.7,PENNSYLVANIA
BLAIR,2.7,PENNSYLVANIA
BUCKS,4.1,PENNSYLVANIA
YORK,4.2,PENNSYLVANIA
MERCER,2.5,PENNSYLVANIA
BUCKS,1.9,PENNSYLVANIA
ALLEGHENY,2.4,PENNSYLVANIA
WASHINGTON,2.9,PENNSYLVANIA
PHILADELPHIA,1.8,PENNSYLVANIA
BERKS,2.5,PENNSYLVANIA
LANCASTER,4.1,PENNSYLVANIA
JEFFERSON,1.6,PENNSYLVANIA
PHILADELPHIA,2,PENNSYLVANIA
LEBANON,3.7,PENNSYLVANIA
VENANGO,3.7,PENNSYLVANIA
MIFFLIN,4.6,PENNSYLVANIA
BUCKS,3.8,PENNSYLVANIA
DAUPHIN,2.3,PENNSYLVANIA
SNYDER,3.6,PENNSYLVANIA
BERKS,5.1,PENNSYLVANIA
CLARION,2.9,PENNSYLVANIA
DAUPHIN,2.2,PENNSYLVANIA
DELAWARE,4,PENNSYLVANIA
ERIE,1.1,PENNSYLVANIA
SNYDER,2.8,PENNSYLVANIA
CAMBRIA,1.4,PENNSYLVANIA
PHILADELPHIA,4.6,PENNSYLVANIA
ARMSTRONG,2.7,PENNSYLVANIA
MCKEAN,3.2,PENNSYLVANIA
LEHIGH,4.5,PENNSYLVANIA
LUZERNE,3.6,PENNSYLVANIA
BUCKS,4.3,PENNSYLVANIA
CHESTER,1.8,PENNSYLVANIA
INDIANA,2.7,PENNSYLVANIA
WYOMING,1.5,PENNSYLVANIA
WESTMORELAND,2.9,PENNSYLVANIA
MONTGOMERY,2.6,PENNSYLVANIA
ALLEGHENY,1.9,PENNSYLVANIA
BEAVER,1.5,PENNSYLVANIA
SOMERSET,2.9,PENNSYLVANIA
INDIANA,46.7,PENNSYLVANIA
CRAWFORD,2,PENNSYLVANIA
LUZERNE,4.6,PENNSYLVANIA
WAYNE,3.2,PENNSYLVANIA
ALLEGHENY,5.4,PENNSYLVANIA
ALLEGHENY,3.3,PENNSYLVANIA
FAYETTE,3.3,PENNSYLVANIA
LANCASTER,3.1,PENNSYLVANIA
SCHUYLKILL,2.2,PENNSYLVANIA
MIFFLIN,3.8,PENNSYLVANIA
NORTHAMPTON,3.8,PENNSYLVANIA
LACKAWANNA,3.7,PENNSYLVANIA
WESTMORELAND,4.2,PENNSYLVANIA
DELAWARE,3,PENNSYLVANIA
PHILADELPHIA,3,PENNSYLVANIA
CENTRE,0.9,PENNSYLVANIA
BEDFORD,2.3,PENNSYLVANIA
CUMBERLAND,3.8,PENNSYLVANIA
MONROE,6.4,PENNSYLVANIA
NORTHAMPTON,4,PENNSYLVANIA
VENANGO,1.4,PENNSYLVANIA
MONTGOMERY,3.2,PENNSYLVANIA
LUZERNE,3.7,PENNSYLVANIA
NORTHAMPTON,3.4,PENNSYLVANIA
NORTHUMBERLAND,2.9,PENNSYLVANIA
LEHIGH,2.5,PENNSYLVANIA
ALLEGHENY,4.2,PENNSYLVANIA
CARBON,3.8,PENNSYLVANIA
NORTHUMBERLAND,4.7,PENNSYLVANIA
MONTGOMERY,2,PENNSYLVANIA
MIFFLIN,2.6,PENNSYLVANIA
TIOGA,1.8,PENNSYLVANIA
LANCASTER,2.2,PENNSYLVANIA
FAYETTE,1.6,PENNSYLVANIA
FAYETTE,2.5,PENNSYLVANIA
BLAIR,3.2,PENNSYLVANIA
LANCASTER,7.4,PENNSYLVANIA
LAWRENCE,2.6,PENNSYLVANIA
NORTHUMBERLAND,4.3,PENNSYLVANIA
ALLEGHENY,92,PENNSYLVANIA
BUCKS,3,PENNSYLVANIA
LANCASTER,3.7,PENNSYLVANIA
VENANGO,3,PENNSYLVANIA
LANCASTER,2.1,PENNSYLVANIA
MONTGOMERY,2.8,PENNSYLVANIA
FAYETTE,5,PENNSYLVANIA
HUNTINGDON,2.3,PENNSYLVANIA
WESTMORELAND,3.1,PENNSYLVANIA
LANCASTER,5.6,PENNSYLVANIA
LEBANON,3.3,PENNSYLVANIA
CRAWFORD,2.5,PENNSYLVANIA
FAYETTE,3.4,PENNSYLVANIA
LANCASTER,4.1,PENNSYLVANIA
BEAVER,3.3,PENNSYLVANIA
ARMSTRONG,3.6,PENNSYLVANIA
PHILADELPHIA,4.2,PENNSYLVANIA
BLAIR,6.1,PENNSYLVANIA
CAMBRIA,2.7,PENNSYLVANIA
BUTLER,2.3,PENNSYLVANIA
MONTGOMERY,4.6,PENNSYLVANIA
MONROE,1.2,PENNSYLVANIA
BUTLER,1.9,PENNSYLVANIA
DELAWARE,4.3,PENNSYLVANIA
LUZERNE,3.2,PENNSYLVANIA
FRANKLIN,4.5,PENNSYLVANIA
BLAIR,5.1,PENNSYLVANIA
YORK,3.7,PENNSYLVANIA
WESTMORELAND,3,PENNSYLVANIA
BERKS,4.2,PENNSYLVANIA
BERKS,3.4,PENNSYLVANIA
MONTGOMERY,2.3,PENNSYLVANIA
LANCASTER,4.6,PENNSYLVANIA
WESTMORELAND,2,PENNSYLVANIA
ALLEGHENY,2.4,PENNSYLVANIA
CUMBERLAND,3.1,PENNSYLVANIA
CUMBERLAND,3.2,PENNSYLVANIA
ERIE,5.7,PENNSYLVANIA
PHILADELPHIA,6.4,PENNSYLVANIA
MONROE,4,PENNSYLVANIA
ERIE,3.1,PENNSYLVANIA
LANCASTER,3.2,PENNSYLVANIA
ALLEGHENY,1.3,PENNSYLVANIA
CAMBRIA,2.7,PENNSYLVANIA
ALLEGHENY,6.8,PENNSYLVANIA
LACKAWANNA,3.7,PENNSYLVANIA
SOMERSET,4.3,PENNSYLVANIA
JEFFERSON,1.6,PENNSYLVANIA
ERIE,2.8,PENNSYLVANIA
BEDFORD,2.2,PENNSYLVANIA
PERRY,2.8,PENNSYLVANIA
WASHINGTON,2.3,PENNSYLVANIA
MERCER,3.5,PENNSYLVANIA
BEAVER,4.2,PENNSYLVANIA
ARMSTRONG,2.1,PENNSYLVANIA
DELAWARE,2.2,PENNSYLVANIA
JUNIATA,2.9,PENNSYLVANIA
ERIE,2,PENNSYLVANIA
ERIE,2.5,PENNSYLVANIA
MCKEAN,1.4,PENNSYLVANIA
CLEARFIELD,3.7,PENNSYLVANIA
PHILADELPHIA,2.9,PENNSYLVANIA
CAMBRIA,2.2,PENNSYLVANIA
DAUPHIN,4.8,PENNSYLVANIA
ALLEGHENY,2.7,PENNSYLVANIA
MONTGOMERY,2.9,PENNSYLVANIA
WESTMORELAND,3.1,PENNSYLVANIA
WYOMING,2.4,PENNSYLVANIA
MERCER,2.4,PENNSYLVANIA
BUTLER,1.8,PENNSYLVANIA
SOMERSET,4,PENNSYLVANIA
BEAVER,5,PENNSYLVANIA
PHILADELPHIA,6.6,PENNSYLVANIA
VENANGO,4.3,PENNSYLVANIA
BERKS,3.2,PENNSYLVANIA
LEHIGH,2.6,PENNSYLVANIA
LANCASTER,3.3,PENNSYLVANIA
ALLEGHENY,3.3,PENNSYLVANIA
BEDFORD,3.1,PENNSYLVANIA
ERIE,1.8,PENNSYLVANIA
ALLEGHENY,14.3,PENNSYLVANIA
BUTLER,1.7,PENNSYLVANIA
BLAIR,3.6,PENNSYLVANIA
SOMERSET,3.7,PENNSYLVANIA
WYOMING,1.6,PENNSYLVANIA
LANCASTER,6.1,PENNSYLVANIA
SOMERSET,1.9,PENNSYLVANIA
WARREN,1.7,PENNSYLVANIA
CAMBRIA,3.4,PENNSYLVANIA
MONROE,4.3,PENNSYLVANIA
LACKAWANNA,6.3,PENNSYLVANIA
BERKS,2.7,PENNSYLVANIA
ADAMS,4.3,PENNSYLVANIA
LUZERNE,2,PENNSYLVANIA
BUCKS,3.1,PENNSYLVANIA
WASHINGTON,4.2,PENNSYLVANIA
BLAIR,2.8,PENNSYLVANIA
ALLEGHENY,5.5,PENNSYLVANIA
BUTLER,3.1,PENNSYLVANIA
FAYETTE,2.9,PENNSYLVANIA
JEFFERSON,3.2,PENNSYLVANIA
PIKE,4.3,PENNSYLVANIA
ALLEGHENY,2.5,PENNSYLVANIA
SOMERSET,2.2,PENNSYLVANIA
DAUPHIN,3,PENNSYLVANIA
LAWRENCE,2.3,PENNSYLVANIA
BEDFORD,1.8,PENNSYLVANIA
CHESTER,5.4,PENNSYLVANIA
YORK,3.8,PENNSYLVANIA
BLAIR,3.8,PENNSYLVANIA
DELAWARE,5,PENNSYLVANIA
COLUMBIA,3.3,PENNSYLVANIA
INDIANA,2.4,PENNSYLVANIA
CUMBERLAND,2.4,PENNSYLVANIA
TIOGA,2,PENNSYLVANIA
CARBON,6.5,PENNSYLVANIA
COLUMBIA,4.3,PENNSYLVANIA
MERCER,2.6,PENNSYLVANIA
DAUPHIN,3.3,PENNSYLVANIA
PERRY,2,PENNSYLVANIA
SNYDER,2,PENNSYLVANIA
BLAIR,4.7,PENNSYLVANIA
FRANKLIN,3.1,PENNSYLVANIA
PHILADELPHIA,2.4,PENNSYLVANIA
PHILADELPHIA,4,PENNSYLVANIA
MONTGOMERY,3.9,PENNSYLVANIA
DELAWARE,2.5,PENNSYLVANIA
NORTHAMPTON,4.4,PENNSYLVANIA
WARREN,3.7,PENNSYLVANIA
